timestamp,drone_id,drone_detected,drone_type,drone_latitude,drone_longitude,operator_latitude,operator_longitude,confidence,altitude_m,speed_mps,heading_deg,device_ip,device_port
2026-05-29T15:53:08.351507+00:00,DRONE-4647,True,DJI Mini,19.032806,72.948048,19.146545,72.969721,0.94,119.47,2.92,88,192.168.0.6,8082
2026-05-29T15:53:09.352340+00:00,DRONE-6840,True,Parrot Anafi,18.90401,72.966745,19.133697,72.719897,0.73,247.93,17.42,128,192.168.0.6,8082
2026-05-29T15:53:10.353326+00:00,DRONE-3614,True,Parrot Anafi,18.968997,72.719883,18.959852,72.898894,0.84,387.99,33.2,317,192.168.0.6,8082
2026-05-29T15:53:11.354323+00:00,DRONE-3585,True,DJI Phantom,19.14688,72.754631,19.039664,72.9989,0.98,433.72,5.54,163,192.168.0.6,8082
2026-05-29T15:53:12.355330+00:00,DRONE-9289,True,Unknown,19.116751,72.909071,19.163483,72.752319,0.77,106.33,34.78,244,192.168.0.6,8082
2026-05-29T15:53:13.356326+00:00,DRONE-6543,True,DJI Mavic,18.928613,72.964605,19.136531,72.992963,0.95,475.56,8.19,12,192.168.0.6,8082
2026-05-29T15:53:14.357327+00:00,DRONE-1644,True,Autel EVO,19.028005,72.812352,18.968588,72.925088,0.96,173.38,9.05,153,192.168.0.6,8082
2026-05-29T15:53:15.358324+00:00,DRONE-1829,True,DJI Mavic,18.937494,72.92699,18.906223,72.787302,0.86,309.71,16.44,340,192.168.0.6,8082
2026-05-29T15:53:16.359486+00:00,DRONE-3200,True,DJI Mini,18.956337,72.847157,18.988242,72.794492,0.78,22.49,30.95,174,192.168.0.6,8082
2026-05-29T15:53:17.360328+00:00,DRONE-6110,True,Unknown,19.096598,72.805136,19.151898,72.718994,0.98,50.17,33.32,121,192.168.0.6,8082
2026-05-29T15:53:18.361324+00:00,DRONE-5722,True,Skydio,19.027548,72.875944,19.089441,72.821574,0.8,30.99,8.6,166,192.168.0.6,8082
2026-05-29T15:53:19.362331+00:00,DRONE-2621,True,Unknown,18.98399,72.82127,19.150574,72.748071,0.77,479.57,5.17,152,192.168.0.6,8082
2026-05-29T15:53:20.363331+00:00,DRONE-7973,True,DJI Mavic,18.910198,72.72828,19.170688,72.91697,0.92,224.1,29.63,189,192.168.0.6,8082
2026-05-29T15:53:21.364332+00:00,DRONE-8844,True,Parrot Anafi,19.089311,72.833998,19.152821,72.900024,0.82,480.7,11.17,324,192.168.0.6,8082
2026-05-29T15:53:22.365333+00:00,DRONE-6045,True,Parrot Anafi,19.021134,72.806503,18.978971,72.95787,0.83,434.1,3.82,272,192.168.0.6,8082
2026-05-29T15:53:23.365679+00:00,DRONE-1743,True,Unknown,18.980568,72.923976,18.902946,72.825218,0.83,304.95,31.46,345,192.168.0.6,8082
2026-05-29T15:53:24.367179+00:00,DRONE-8444,True,Parrot Anafi,19.079652,72.935792,18.921671,72.862148,0.85,301.08,7.79,81,192.168.0.6,8082
2026-05-29T15:53:25.368326+00:00,DRONE-3323,True,DJI Mavic,19.022372,72.751463,19.044207,72.816178,0.93,29.89,29.34,230,192.168.0.6,8082
2026-05-29T15:53:26.369325+00:00,DRONE-7246,True,Autel EVO,19.143732,72.819538,19.166314,72.718614,0.96,139.66,10.67,266,192.168.0.6,8082
2026-05-29T15:53:27.370324+00:00,DRONE-5818,True,DJI Mini,19.14871,72.932481,18.97647,72.953432,0.84,151.0,34.01,33,192.168.0.6,8082
2026-05-29T15:53:28.371324+00:00,DRONE-3853,True,DJI Mini,19.065454,72.848879,19.078985,72.946906,0.96,349.1,22.0,140,192.168.0.6,8082
2026-05-29T15:53:29.372449+00:00,DRONE-6400,True,Skydio,18.983646,72.923268,19.117539,72.82328,0.93,241.23,34.59,55,192.168.0.6,8082
2026-05-29T15:53:30.373330+00:00,DRONE-3766,True,DJI Phantom,18.977424,72.75587,19.027742,72.7613,0.85,79.13,33.47,278,192.168.0.6,8082
2026-05-29T15:53:31.374331+00:00,DRONE-9258,True,DJI Phantom,19.031525,72.849104,18.974628,72.81214,0.93,64.76,17.31,318,192.168.0.6,8082
2026-05-29T15:53:32.375329+00:00,DRONE-4497,True,Autel EVO,19.050441,72.950573,19.114679,72.839123,0.76,464.37,33.9,160,192.168.0.6,8082
2026-05-29T15:53:33.376327+00:00,DRONE-4263,True,DJI Mavic,19.078634,72.840477,19.070459,72.787924,0.75,103.31,26.08,205,192.168.0.6,8082
2026-05-29T15:53:34.377329+00:00,DRONE-4015,True,DJI Mavic,18.973577,72.782094,18.924695,72.799217,0.73,96.99,7.94,204,192.168.0.6,8082
2026-05-29T15:53:35.378325+00:00,DRONE-9137,True,DJI Mini,19.133942,72.870737,19.163263,72.752722,0.94,250.75,11.31,241,192.168.0.6,8082
2026-05-29T15:53:36.379455+00:00,DRONE-3461,True,Parrot Anafi,19.041537,72.976485,18.918124,72.939472,0.97,75.93,13.91,102,192.168.0.6,8082
2026-05-29T15:53:37.380336+00:00,DRONE-1191,True,Parrot Anafi,18.917915,72.955459,18.965974,72.704162,0.79,293.9,13.78,327,192.168.0.6,8082
2026-05-29T15:53:38.381329+00:00,DRONE-6224,True,Unknown,19.146618,72.75418,18.916481,72.959244,0.87,471.62,27.33,311,192.168.0.6,8082
2026-05-29T15:53:39.382327+00:00,DRONE-8213,True,Autel EVO,19.10059,72.730752,19.008881,72.927357,0.94,378.0,11.55,160,192.168.0.6,8082
2026-05-29T15:53:40.383330+00:00,DRONE-3567,True,DJI Mavic,18.942916,72.941679,19.199852,72.989938,0.9,417.96,22.93,239,192.168.0.6,8082
2026-05-29T15:53:41.384324+00:00,DRONE-4379,True,Unknown,19.087276,72.825694,19.1074,72.806784,0.93,253.31,21.64,266,192.168.0.6,8082
2026-05-29T15:53:42.385334+00:00,DRONE-8373,True,DJI Mini,19.084547,72.808644,19.175028,72.986734,0.84,59.8,2.82,157,192.168.0.6,8082
2026-05-29T15:53:43.386326+00:00,DRONE-3606,True,DJI Phantom,19.010803,72.79391,18.978563,72.996478,0.72,403.2,29.69,342,192.168.0.6,8082
2026-05-29T15:53:44.387324+00:00,DRONE-4668,True,Skydio,19.105371,72.737653,18.921946,72.736086,0.98,35.85,9.83,186,192.168.0.6,8082
2026-05-29T15:53:45.388324+00:00,DRONE-5503,True,Unknown,19.070337,72.723096,19.092942,72.870995,0.83,291.76,22.5,28,192.168.0.6,8082
2026-05-29T15:53:46.389329+00:00,DRONE-9751,True,Skydio,19.111746,72.739217,19.044548,72.97319,0.8,369.58,1.05,240,192.168.0.6,8082
2026-05-29T15:53:47.390324+00:00,DRONE-2392,True,DJI Phantom,18.964835,72.727884,18.909069,72.721816,0.93,444.88,11.6,352,192.168.0.6,8082
2026-05-29T15:53:48.391415+00:00,DRONE-7845,True,Skydio,19.14161,72.972795,18.908453,72.79143,0.98,427.62,4.75,6,192.168.0.6,8082
2026-05-29T15:53:49.392327+00:00,DRONE-9070,True,Autel EVO,18.98908,72.724253,19.018329,72.76167,0.72,98.48,26.63,316,192.168.0.6,8082
2026-05-29T15:53:50.393325+00:00,DRONE-2220,True,DJI Mavic,19.172672,72.858915,19.170814,72.713564,0.94,343.81,18.78,256,192.168.0.6,8082
2026-05-29T15:53:51.394454+00:00,DRONE-1175,True,DJI Mini,18.993156,72.908386,18.966035,72.728965,0.72,321.72,20.86,25,192.168.0.6,8082
2026-05-29T15:53:52.395325+00:00,DRONE-6595,True,Parrot Anafi,19.196623,72.838654,19.070454,72.734484,0.74,192.74,31.4,66,192.168.0.6,8082
2026-05-29T15:53:53.396325+00:00,DRONE-4769,True,DJI Mini,19.002771,72.960085,19.135897,72.849663,0.87,29.43,27.77,348,192.168.0.6,8082
2026-05-29T15:53:54.397469+00:00,DRONE-4902,True,DJI Mini,19.091664,72.903305,18.92689,72.894555,0.83,117.56,9.45,321,192.168.0.6,8082
2026-05-29T15:53:55.398327+00:00,DRONE-4922,True,DJI Mini,19.169906,72.960557,19.036612,72.716629,0.9,96.55,19.75,254,192.168.0.6,8082
2026-05-29T15:53:56.399325+00:00,DRONE-2673,True,DJI Mavic,18.921916,72.73639,18.999259,72.854543,0.74,226.75,25.41,131,192.168.0.6,8082
2026-05-29T15:53:57.400323+00:00,DRONE-7191,True,Autel EVO,19.057019,72.798046,18.944809,72.988096,0.73,109.53,15.3,328,192.168.0.6,8082
2026-05-29T15:53:58.401333+00:00,DRONE-3217,True,DJI Mavic,19.129063,72.791139,19.182087,72.930389,0.82,112.65,9.06,221,192.168.0.6,8082
2026-05-29T15:53:59.402329+00:00,DRONE-2010,True,Skydio,18.968286,72.701838,18.939798,72.993288,0.86,287.03,4.3,110,192.168.0.6,8082
2026-05-29T15:54:00.403333+00:00,DRONE-1866,True,Autel EVO,19.116605,72.988701,18.952825,72.993075,0.86,369.68,25.02,32,192.168.0.6,8082
2026-05-29T15:54:01.404326+00:00,DRONE-3591,True,Skydio,18.939179,72.872815,18.917179,72.751931,0.98,66.93,8.13,160,192.168.0.6,8082
2026-05-29T15:54:02.405332+00:00,DRONE-9852,True,Autel EVO,19.110469,72.700772,19.168818,72.818308,0.82,303.24,14.39,302,192.168.0.6,8082
2026-05-29T15:54:03.406497+00:00,DRONE-7949,True,Autel EVO,19.15246,72.868871,19.110407,72.883989,0.92,387.6,33.63,45,192.168.0.6,8082
2026-05-29T15:54:04.407366+00:00,DRONE-4500,True,DJI Mavic,19.09037,72.843703,19.060751,72.899572,0.73,256.91,22.74,116,192.168.0.6,8082
2026-05-29T15:54:05.408330+00:00,DRONE-7927,True,Unknown,19.039587,72.836272,19.161337,72.944968,0.75,320.69,33.04,122,192.168.0.6,8082
2026-05-29T15:54:06.409327+00:00,DRONE-8154,True,Parrot Anafi,19.158151,72.713228,18.900582,72.885849,0.97,240.75,27.45,1,192.168.0.6,8082
2026-05-29T15:54:07.410325+00:00,DRONE-3724,True,Unknown,19.041402,72.880418,18.900437,72.801055,0.79,326.99,19.48,265,192.168.0.6,8082
2026-05-29T15:54:08.411459+00:00,DRONE-5959,True,Autel EVO,19.178641,72.828485,18.930319,72.884006,0.96,436.18,9.23,354,192.168.0.6,8082
2026-05-29T15:54:09.412627+00:00,DRONE-4638,True,Parrot Anafi,19.022576,72.73576,19.03677,72.927746,0.87,474.52,16.7,227,192.168.0.6,8082
2026-05-29T15:54:10.413790+00:00,DRONE-5226,True,Skydio,19.196448,72.933329,19.095667,72.907049,0.78,468.04,15.77,191,192.168.0.6,8082
2026-05-29T15:54:11.414337+00:00,DRONE-8629,True,Unknown,19.066654,72.745629,18.910307,72.874571,0.74,449.02,15.2,290,192.168.0.6,8082
2026-05-29T15:54:12.415327+00:00,DRONE-2227,True,Parrot Anafi,18.949291,72.938416,19.169611,72.846483,0.97,421.49,13.42,273,192.168.0.6,8082
2026-05-29T15:54:13.416326+00:00,DRONE-5758,True,Autel EVO,18.910549,72.942903,19.020549,72.891879,0.83,35.3,17.56,67,192.168.0.6,8082
2026-05-29T15:54:14.417337+00:00,DRONE-5165,True,DJI Phantom,19.147775,72.992012,19.127471,72.707722,0.88,192.85,18.84,198,192.168.0.6,8082
2026-05-29T15:54:15.418327+00:00,DRONE-9223,True,Unknown,18.975062,72.886186,18.931993,72.807071,0.72,114.69,29.59,206,192.168.0.6,8082
2026-05-29T15:54:16.419334+00:00,DRONE-3699,True,Unknown,19.000516,72.910964,18.964358,72.716722,0.77,392.04,13.17,252,192.168.0.6,8082
2026-05-29T15:54:17.420325+00:00,DRONE-5148,True,Skydio,19.024287,72.844522,19.057317,72.94539,0.79,211.74,34.18,79,192.168.0.6,8082
2026-05-29T15:54:18.421335+00:00,DRONE-3689,True,DJI Mavic,18.931864,72.878574,19.044516,72.855056,0.92,269.16,28.26,111,192.168.0.6,8082
2026-05-29T15:54:19.422328+00:00,DRONE-7092,True,Unknown,19.133621,72.718031,19.12141,72.819258,0.92,147.14,24.78,167,192.168.0.6,8082
2026-05-29T15:54:20.423325+00:00,DRONE-3679,True,DJI Mini,19.19516,72.786563,18.94373,72.931953,0.9,304.01,32.97,55,192.168.0.6,8082
2026-05-29T15:54:21.424325+00:00,DRONE-1520,True,DJI Mini,18.997279,72.862211,19.193158,72.907168,0.98,417.36,33.07,323,192.168.0.6,8082
2026-05-29T15:54:22.425324+00:00,DRONE-7646,True,DJI Mavic,19.046078,72.879279,19.192493,72.705392,0.91,380.12,10.63,155,192.168.0.6,8082
2026-05-29T15:54:23.426329+00:00,DRONE-4235,True,Unknown,18.954394,72.965367,19.051071,72.975867,0.71,168.54,19.4,324,192.168.0.6,8082
2026-05-29T15:54:24.427330+00:00,DRONE-2717,True,Unknown,18.979513,72.708347,18.94429,72.85407,0.87,68.25,1.56,158,192.168.0.6,8082
2026-05-29T15:54:25.428328+00:00,DRONE-5223,True,Autel EVO,19.069168,72.844322,19.005179,72.822187,0.72,349.47,16.23,122,192.168.0.6,8082
2026-05-29T15:54:26.429327+00:00,DRONE-5768,True,Skydio,19.121561,72.9327,19.156359,72.874081,0.95,241.24,11.86,115,192.168.0.6,8082
