timestamp,drone_id,drone_detected,drone_type,drone_latitude,drone_longitude,operator_latitude,operator_longitude,confidence,altitude_m,speed_mps,heading_deg,device_ip,device_port
2026-05-29T16:58:42.373172+00:00,DRONE-8145,True,Skydio,19.198172,72.906571,19.005804,72.986283,0.71,381.2,9.5,315,192.168.0.6,8082
2026-05-29T16:58:43.374321+00:00,DRONE-6248,True,DJI Mavic,19.041083,72.989619,19.014247,72.85248,0.85,235.22,1.41,45,192.168.0.6,8082
2026-05-29T16:58:44.375324+00:00,DRONE-2114,True,Unknown,19.144439,72.966024,19.099344,72.878428,0.78,145.07,12.29,79,192.168.0.6,8082
2026-05-29T16:58:45.376334+00:00,DRONE-5795,True,Parrot Anafi,18.947349,72.899019,19.15138,72.987726,0.83,114.69,15.5,305,192.168.0.6,8082
2026-05-29T16:58:46.377349+00:00,DRONE-2108,True,Parrot Anafi,18.968845,72.999278,19.0154,72.713031,0.83,99.35,12.29,162,192.168.0.6,8082
2026-05-29T16:58:47.378635+00:00,DRONE-3624,True,Unknown,18.979726,72.706946,19.084667,72.837495,0.82,123.14,29.36,350,192.168.0.6,8082
2026-05-29T16:58:48.380236+00:00,DRONE-8138,True,DJI Mini,19.021911,72.758643,19.039944,72.954683,0.76,332.74,24.81,166,192.168.0.6,8082
2026-05-29T16:58:49.381323+00:00,DRONE-6077,True,DJI Phantom,19.095774,72.898503,19.067344,72.955551,0.98,474.17,32.12,204,192.168.0.6,8082
2026-05-29T16:58:50.382823+00:00,DRONE-9578,True,Parrot Anafi,18.903475,72.946111,19.026907,72.708413,0.81,96.49,0.53,216,192.168.0.6,8082
2026-05-29T16:58:51.383341+00:00,DRONE-1821,True,DJI Mavic,18.951191,72.757629,19.079153,72.744434,0.83,279.56,1.36,153,192.168.0.6,8082
2026-05-29T16:58:52.384326+00:00,DRONE-3502,True,Autel EVO,19.138225,72.913732,18.967925,72.859005,0.75,76.3,6.51,166,192.168.0.6,8082
2026-05-29T16:58:53.385326+00:00,DRONE-9317,True,DJI Mavic,19.10339,72.790498,19.089574,72.714889,0.83,131.87,29.63,28,192.168.0.6,8082
2026-05-29T16:58:54.386332+00:00,DRONE-6023,True,Unknown,19.167738,72.744577,19.050196,72.868281,0.88,115.21,5.05,211,192.168.0.6,8082
2026-05-29T16:58:55.387325+00:00,DRONE-6404,True,DJI Phantom,18.903338,72.818719,19.134135,72.711697,0.83,413.67,26.34,8,192.168.0.6,8082
2026-05-29T16:58:56.388328+00:00,DRONE-1218,True,Skydio,19.075772,72.717494,19.03339,72.990696,0.98,360.03,14.49,8,192.168.0.6,8082
2026-05-29T16:58:57.389330+00:00,DRONE-8529,True,DJI Phantom,19.113528,72.813435,19.168014,72.99857,0.8,340.29,33.08,320,192.168.0.6,8082
2026-05-29T16:58:58.390343+00:00,DRONE-5136,True,DJI Phantom,19.071605,72.916622,19.007787,72.721822,0.77,170.25,25.14,34,192.168.0.6,8082
2026-05-29T16:58:59.391325+00:00,DRONE-5666,True,Parrot Anafi,19.110063,72.791885,18.904994,72.761728,0.72,37.96,17.85,270,192.168.0.6,8082
2026-05-29T16:59:00.392345+00:00,DRONE-1112,True,Parrot Anafi,19.177935,72.792945,19.170872,72.814898,0.7,201.11,15.85,95,192.168.0.6,8082
2026-05-29T16:59:01.393326+00:00,DRONE-4375,True,DJI Phantom,19.121653,72.745172,18.950768,72.70275,0.78,270.5,17.54,82,192.168.0.6,8082
2026-05-29T16:59:02.394329+00:00,DRONE-3065,True,DJI Mavic,19.151267,72.920233,19.036099,72.853363,0.82,233.3,30.31,187,192.168.0.6,8082
2026-05-29T16:59:03.395327+00:00,DRONE-9759,True,DJI Mavic,19.007433,72.983785,19.140521,72.991314,0.72,31.05,0.1,170,192.168.0.6,8082
2026-05-29T16:59:04.396325+00:00,DRONE-3052,True,Parrot Anafi,19.096892,72.946214,19.181545,72.898287,0.9,82.95,4.21,290,192.168.0.6,8082
2026-05-29T16:59:05.397385+00:00,DRONE-7220,True,Unknown,18.975055,72.886824,18.994576,72.917957,0.76,136.27,9.6,188,192.168.0.6,8082
