timestamp,drone_id,drone_detected,drone_type,drone_latitude,drone_longitude,operator_latitude,operator_longitude,confidence,altitude_m,speed_mps,heading_deg,device_ip,device_port
2026-05-29T17:33:15.670773+00:00,DRONE-3250,True,Skydio,19.07446,72.78216,19.104197,72.861608,0.99,382.23,16.99,202,192.168.0.6,8082
2026-05-29T17:33:16.672738+00:00,DRONE-4944,True,Unknown,19.097423,72.779358,18.929969,72.75497,0.72,483.53,7.1,175,192.168.0.6,8082
2026-05-29T17:33:17.674360+00:00,DRONE-7973,True,DJI Phantom,19.101418,72.908417,19.131332,72.847895,0.94,316.41,21.15,188,192.168.0.6,8082
2026-05-29T17:33:18.675608+00:00,DRONE-5791,True,Autel EVO,19.118345,72.719521,18.926643,72.812987,0.84,429.0,27.69,266,192.168.0.6,8082
2026-05-29T17:33:19.677195+00:00,DRONE-7507,True,DJI Phantom,19.124922,72.817655,19.074294,72.752581,0.93,454.44,3.49,96,192.168.0.6,8082
2026-05-29T17:33:20.678817+00:00,DRONE-7475,True,Unknown,19.043917,72.802434,19.046829,72.884075,0.98,475.91,13.57,77,192.168.0.6,8082
2026-05-29T17:33:21.680422+00:00,DRONE-5388,True,DJI Mini,19.03332,72.978387,19.130593,72.925102,0.94,226.68,11.35,186,192.168.0.6,8082
2026-05-29T17:33:22.681319+00:00,DRONE-4945,True,DJI Mini,18.908001,72.920082,19.081848,72.737039,0.75,254.44,7.12,84,192.168.0.6,8082
2026-05-29T17:33:23.682790+00:00,DRONE-6681,True,Skydio,18.968378,72.956691,18.959337,72.903198,0.75,464.02,10.19,106,192.168.0.6,8082
2026-05-29T17:33:24.684391+00:00,DRONE-8429,True,DJI Mavic,18.980566,72.967504,18.930315,72.990199,0.98,436.03,19.94,199,192.168.0.6,8082
2026-05-29T17:33:25.685988+00:00,DRONE-7977,True,DJI Mini,18.901697,72.861104,19.151233,72.894145,0.8,33.89,32.33,90,192.168.0.6,8082
2026-05-29T17:33:26.687587+00:00,DRONE-1105,True,Parrot Anafi,18.932646,72.967372,19.023561,72.963463,0.76,212.69,8.88,162,192.168.0.6,8082
2026-05-29T17:33:27.689190+00:00,DRONE-2769,True,DJI Phantom,19.104721,72.959637,19.031024,72.855651,0.74,400.44,26.56,156,192.168.0.6,8082
2026-05-29T17:33:28.690805+00:00,DRONE-7082,True,Parrot Anafi,19.037002,72.971772,18.913776,72.970151,0.81,388.14,24.22,353,192.168.0.6,8082
2026-05-29T17:33:29.692408+00:00,DRONE-6833,True,Unknown,19.050804,72.962064,19.008269,72.791835,0.77,131.14,7.55,254,192.168.0.6,8082
2026-05-29T17:33:30.694007+00:00,DRONE-8914,True,Parrot Anafi,18.914545,72.934254,19.100784,72.871936,0.8,467.39,25.55,202,192.168.0.6,8082
2026-05-29T17:33:31.694333+00:00,DRONE-2232,True,DJI Mavic,19.03655,72.812059,18.971594,72.958882,0.92,378.18,19.86,76,192.168.0.6,8082
2026-05-29T17:33:32.695820+00:00,DRONE-8228,True,DJI Phantom,18.935388,72.798475,18.921792,72.998818,0.76,199.95,10.97,0,192.168.0.6,8082
2026-05-29T17:33:33.696326+00:00,DRONE-1472,True,DJI Mini,19.074187,72.841412,18.961248,72.935372,0.91,37.35,30.5,14,192.168.0.6,8082
2026-05-29T17:33:34.697338+00:00,DRONE-7548,True,DJI Mavic,18.941085,72.7799,19.13678,72.963661,0.97,482.15,27.58,325,192.168.0.6,8082
2026-05-29T17:33:35.698589+00:00,DRONE-5431,True,DJI Mavic,19.066744,72.785701,19.188207,72.776944,0.78,99.93,27.94,346,192.168.0.6,8082
2026-05-29T17:33:36.699325+00:00,DRONE-9542,True,Autel EVO,19.018455,72.866194,19.160921,72.913019,0.81,211.14,19.32,220,192.168.0.6,8082
2026-05-29T17:33:37.700808+00:00,DRONE-4177,True,Unknown,19.093502,72.759585,18.931391,72.712971,0.98,128.76,1.35,275,192.168.0.6,8082
2026-05-29T17:33:38.702411+00:00,DRONE-8016,True,DJI Mini,19.165162,72.897938,18.958372,72.776122,0.85,67.85,15.79,294,192.168.0.6,8082
