timestamp,drone_id,drone_detected,drone_type,drone_latitude,drone_longitude,operator_latitude,operator_longitude,confidence,altitude_m,speed_mps,heading_deg,device_ip,device_port
2026-05-29T17:46:05.583152+00:00,DRONE-7660,True,DJI Mini,19.110462,72.907726,18.927392,72.94385,0.91,144.04,24.51,348,192.168.0.9,8082
2026-05-29T17:46:06.583807+00:00,DRONE-1414,True,Autel EVO,19.036012,72.788631,18.943129,72.929249,0.76,448.04,7.03,348,192.168.0.9,8082
2026-05-29T17:46:07.584805+00:00,DRONE-9015,True,DJI Phantom,18.991455,72.935248,18.900632,72.946104,0.98,135.96,17.16,23,192.168.0.9,8082
2026-05-29T17:46:08.586275+00:00,DRONE-4748,True,DJI Mavic,18.987229,72.905001,19.044112,72.723215,0.77,247.82,16.57,357,192.168.0.9,8082
2026-05-29T17:46:09.586802+00:00,DRONE-2635,True,Skydio,19.083756,72.746502,19.18724,72.716361,0.73,153.14,34.39,40,192.168.0.9,8082
2026-05-29T17:46:10.588279+00:00,DRONE-7939,True,Unknown,19.133487,72.951632,19.098322,72.928445,0.87,61.48,2.86,170,192.168.0.9,8082
2026-05-29T17:46:11.589864+00:00,DRONE-7365,True,DJI Mavic,19.04534,72.846028,18.999407,72.821864,0.72,416.47,4.16,233,192.168.0.9,8082
2026-05-29T17:46:12.591129+00:00,DRONE-7316,True,DJI Mini,18.988216,72.932123,18.995064,72.909114,0.85,448.47,3.73,188,192.168.0.9,8082
2026-05-29T17:46:13.591860+00:00,DRONE-2824,True,DJI Mini,19.16827,72.78418,19.082565,72.75645,0.81,327.56,5.24,116,192.168.0.9,8082
2026-05-29T17:46:14.593088+00:00,DRONE-1589,True,Skydio,19.007745,72.801009,19.113071,72.899317,0.88,260.53,0.23,185,192.168.0.9,8082
2026-05-29T17:46:15.594573+00:00,DRONE-1326,True,Unknown,18.988317,72.948602,19.094305,72.856542,0.75,371.44,1.28,243,192.168.0.9,8082
2026-05-29T17:46:16.596251+00:00,DRONE-2627,True,DJI Mavic,19.012041,72.9568,19.155879,72.819911,0.77,77.89,22.58,220,192.168.0.9,8082
2026-05-29T17:46:17.597475+00:00,DRONE-3802,True,Parrot Anafi,18.934247,72.898119,19.138074,72.826941,0.97,205.21,9.32,76,192.168.0.9,8082
2026-05-29T17:46:18.598616+00:00,DRONE-1874,True,DJI Mavic,19.063151,72.736815,19.054615,72.72449,0.71,181.38,19.84,320,192.168.0.9,8082
2026-05-29T17:46:19.598822+00:00,DRONE-3712,True,DJI Phantom,18.940621,72.770591,18.958643,72.722553,0.76,499.67,17.39,69,192.168.0.9,8082
2026-05-29T17:46:20.599809+00:00,DRONE-4098,True,DJI Mini,18.951288,72.939037,19.142854,72.887896,0.85,493.06,9.79,318,192.168.0.9,8082
2026-05-29T17:46:21.601291+00:00,DRONE-3555,True,DJI Mavic,19.023597,72.870959,19.111279,72.911153,0.97,340.42,30.3,17,192.168.0.9,8082
2026-05-29T17:46:22.602856+00:00,DRONE-4763,True,Unknown,19.065495,72.898729,19.124664,72.767762,0.75,197.97,12.06,238,192.168.0.9,8082
2026-05-29T17:46:23.604405+00:00,DRONE-8910,True,DJI Mavic,19.094026,72.701373,19.189187,72.964503,0.96,115.16,32.94,239,192.168.0.9,8082
2026-05-29T17:46:24.606005+00:00,DRONE-7915,True,DJI Phantom,19.151617,72.831363,18.964408,72.915695,0.94,369.18,15.6,62,192.168.0.9,8082
2026-05-29T17:46:25.607200+00:00,DRONE-6341,True,DJI Mini,18.982205,72.936014,19.143689,72.915987,0.98,348.21,6.53,219,192.168.0.9,8082
2026-05-29T17:46:26.608814+00:00,DRONE-4058,True,DJI Mini,19.092535,72.939892,19.087074,72.955494,0.84,373.97,11.89,77,192.168.0.9,8082
2026-05-29T17:46:27.609821+00:00,DRONE-3197,True,DJI Mini,19.102835,72.926573,19.014485,72.858269,0.71,104.24,11.19,339,192.168.0.9,8082
2026-05-29T17:46:28.611043+00:00,DRONE-6257,True,DJI Mini,19.035797,72.815611,19.112847,72.810792,0.89,134.71,28.98,43,192.168.0.9,8082
2026-05-29T17:46:29.612531+00:00,DRONE-9805,True,Unknown,19.145018,72.884612,19.172176,72.933471,0.92,442.25,0.84,34,192.168.0.9,8082
2026-05-29T17:46:30.613718+00:00,DRONE-9055,True,DJI Mini,19.003566,72.859039,18.946211,72.854186,0.71,131.08,2.94,334,192.168.0.9,8082
2026-05-29T17:46:31.614804+00:00,DRONE-1391,True,Unknown,19.024723,72.967275,19.073751,72.976694,0.83,387.71,28.98,182,192.168.0.9,8082
2026-05-29T17:46:32.616327+00:00,DRONE-2359,True,Autel EVO,19.133615,72.908404,19.077804,72.793865,0.97,243.16,24.72,273,192.168.0.9,8082
2026-05-29T17:46:33.616810+00:00,DRONE-5259,True,DJI Mini,19.021156,72.886486,18.927564,72.844748,0.82,451.73,32.27,48,192.168.0.9,8082
2026-05-29T17:46:34.617273+00:00,DRONE-6853,True,Parrot Anafi,19.025456,72.758419,19.058368,72.84441,0.94,40.1,22.62,120,192.168.0.9,8082
2026-05-29T17:46:35.617812+00:00,DRONE-3391,True,Autel EVO,19.010497,72.708786,18.953802,72.901793,0.75,312.45,28.49,74,192.168.0.9,8082
2026-05-29T17:46:36.619335+00:00,DRONE-7054,True,Skydio,19.104175,72.886348,18.906787,72.721231,0.78,455.21,7.09,118,192.168.0.9,8082
2026-05-29T17:46:37.620559+00:00,DRONE-1475,True,Unknown,18.924779,72.778458,19.100622,72.784759,0.85,424.96,32.5,138,192.168.0.9,8082
2026-05-29T17:46:38.621706+00:00,DRONE-7759,True,Unknown,19.191344,72.858946,19.092809,72.96211,0.97,307.8,5.71,352,192.168.0.9,8082
2026-05-29T17:46:39.622857+00:00,DRONE-7996,True,DJI Mavic,19.115141,72.733079,19.138881,72.862436,0.72,331.09,22.94,213,192.168.0.9,8082
2026-05-29T17:46:40.624333+00:00,DRONE-9591,True,Autel EVO,19.08947,72.790705,18.970891,72.95399,0.91,408.63,15.89,226,192.168.0.9,8082
2026-05-29T17:46:41.625795+00:00,DRONE-3158,True,Autel EVO,18.972742,72.801731,19.183114,72.894947,0.81,76.23,10.48,168,192.168.0.9,8082
2026-05-29T17:46:42.626806+00:00,DRONE-6586,True,Skydio,19.187081,72.888316,19.170101,72.767843,0.96,306.66,5.03,84,192.168.0.9,8082
2026-05-29T17:46:43.627938+00:00,DRONE-6623,True,Autel EVO,19.189066,72.761732,19.195647,72.702048,0.74,337.09,29.65,214,192.168.0.9,8082
2026-05-29T17:46:44.629415+00:00,DRONE-6661,True,Parrot Anafi,18.98062,72.958012,19.147449,72.786576,0.82,101.71,25.99,222,192.168.0.9,8082
2026-05-29T17:46:45.630531+00:00,DRONE-3812,True,DJI Phantom,19.189364,72.811025,19.04226,72.917023,0.93,455.36,13.36,208,192.168.0.9,8082
2026-05-29T17:46:46.631673+00:00,DRONE-6984,True,DJI Mavic,19.084253,72.703147,19.08049,72.817978,0.9,326.77,11.04,263,192.168.0.9,8082
2026-05-29T17:46:47.633161+00:00,DRONE-2947,True,Skydio,18.9781,72.737492,19.033853,72.918144,0.84,385.81,19.02,49,192.168.0.9,8082
2026-05-29T17:46:48.634746+00:00,DRONE-9770,True,Skydio,18.941732,72.803562,19.021819,72.728328,0.8,62.31,26.18,239,192.168.0.9,8082
2026-05-29T17:46:49.636340+00:00,DRONE-4654,True,Parrot Anafi,19.042822,72.826341,19.027296,72.871728,0.75,428.51,30.57,109,192.168.0.9,8082
2026-05-29T17:46:50.637570+00:00,DRONE-9842,True,Unknown,19.001818,72.709253,19.03246,72.918913,0.96,334.79,6.35,324,192.168.0.9,8082
2026-05-29T17:46:51.638714+00:00,DRONE-3797,True,Unknown,18.995464,72.856928,18.91558,72.724585,0.78,450.8,6.9,263,192.168.0.9,8082
2026-05-29T17:46:52.640328+00:00,DRONE-8834,True,DJI Phantom,18.912196,72.855891,19.061952,72.96343,0.84,164.99,22.54,234,192.168.0.9,8082
2026-05-29T17:46:53.641857+00:00,DRONE-4224,True,DJI Mavic,19.031206,72.763381,18.957382,72.985325,0.95,98.03,17.62,267,192.168.0.9,8082
2026-05-29T17:46:54.642997+00:00,DRONE-1586,True,Autel EVO,19.167206,72.975721,18.996577,72.973168,0.97,483.15,2.77,4,192.168.0.9,8082
2026-05-29T17:46:55.643808+00:00,DRONE-9382,True,Skydio,19.105298,72.774128,19.074034,72.703507,0.81,232.25,30.06,297,192.168.0.9,8082
2026-05-29T17:46:56.644807+00:00,DRONE-4471,True,DJI Phantom,19.090125,72.819138,19.01615,72.808042,0.84,378.89,7.9,288,192.168.0.9,8082
2026-05-29T17:46:57.645810+00:00,DRONE-5104,True,Parrot Anafi,18.955192,72.761218,18.930287,72.829374,0.71,302.46,18.02,93,192.168.0.9,8082
2026-05-29T17:46:58.646803+00:00,DRONE-3069,True,Autel EVO,19.148828,72.747626,19.186568,72.798794,0.89,361.19,11.54,163,192.168.0.9,8082
2026-05-29T17:46:59.647817+00:00,DRONE-6529,True,Parrot Anafi,19.124766,72.717216,18.959228,72.963993,0.86,220.58,21.36,111,192.168.0.9,8082
2026-05-29T17:47:00.648819+00:00,DRONE-3283,True,Parrot Anafi,19.015191,72.953641,19.024102,72.823446,0.77,235.69,26.55,300,192.168.0.9,8082
2026-05-29T17:47:01.650066+00:00,DRONE-4416,True,DJI Mini,19.168297,72.849802,18.952627,72.718971,0.74,54.23,19.6,38,192.168.0.9,8082
2026-05-29T17:47:02.651527+00:00,DRONE-7582,True,Autel EVO,19.183586,72.849794,19.075229,72.973649,0.77,467.83,8.59,54,192.168.0.9,8082
2026-05-29T17:47:03.652691+00:00,DRONE-3607,True,Parrot Anafi,18.904359,72.991589,18.971332,72.799237,0.82,448.39,15.07,184,192.168.0.9,8082
2026-05-29T17:47:04.654172+00:00,DRONE-8588,True,DJI Mini,18.961383,72.940964,19.190337,72.802763,0.97,123.33,21.4,21,192.168.0.9,8082
2026-05-29T17:47:05.654812+00:00,DRONE-1717,True,DJI Mini,18.983078,72.888701,19.109155,72.826533,0.78,38.38,28.29,35,192.168.0.9,8082
2026-05-29T17:47:06.655823+00:00,DRONE-2174,True,Autel EVO,18.981556,72.878788,19.067196,72.890718,0.78,307.04,4.96,25,192.168.0.9,8082
