timestamp,drone_id,drone_detected,drone_type,drone_latitude,drone_longitude,operator_latitude,operator_longitude,confidence,altitude_m,speed_mps,heading_deg,device_ip,device_port
2026-05-29T17:33:23.077827+00:00,DRONE-9431,True,DJI Phantom,19.196476,72.956912,18.924887,72.722713,0.77,236.2,1.19,107,192.168.0.9,8082
2026-05-29T17:33:24.079079+00:00,DRONE-2597,True,Skydio,18.912424,72.744055,19.113821,72.782656,0.91,77.14,28.87,53,192.168.0.9,8082
2026-05-29T17:33:25.080554+00:00,DRONE-7919,True,Skydio,18.940889,72.960247,19.19744,72.712035,0.73,487.02,18.99,192,192.168.0.9,8082
2026-05-29T17:33:26.082856+00:00,DRONE-7523,True,Skydio,19.016711,72.971612,18.93751,72.853666,0.97,337.0,30.77,358,192.168.0.9,8082
2026-05-29T17:33:27.084370+00:00,DRONE-5139,True,Skydio,18.974904,72.841874,18.926451,72.803014,0.84,50.53,9.13,116,192.168.0.9,8082
2026-05-29T17:33:28.084816+00:00,DRONE-4756,True,Autel EVO,18.932344,72.997957,19.073344,72.751172,0.94,461.83,1.51,157,192.168.0.9,8082
2026-05-29T17:33:29.085822+00:00,DRONE-4499,True,Unknown,19.182872,72.778239,18.925184,72.970969,0.85,452.66,26.12,58,192.168.0.9,8082
2026-05-29T17:33:30.086817+00:00,DRONE-8159,True,DJI Mavic,19.16855,72.969563,19.034547,72.833608,0.84,243.19,15.28,34,192.168.0.9,8082
2026-05-29T17:33:31.087807+00:00,DRONE-5355,True,DJI Phantom,19.198411,72.889463,19.144884,72.956776,0.76,133.98,20.95,259,192.168.0.9,8082
2026-05-29T17:33:32.088807+00:00,DRONE-3254,True,Skydio,19.08924,72.962292,18.932497,72.883426,0.77,390.88,5.59,253,192.168.0.9,8082
2026-05-29T17:33:33.089822+00:00,DRONE-8633,True,Parrot Anafi,19.14858,72.833361,18.964503,72.752923,0.71,167.04,17.69,70,192.168.0.9,8082
2026-05-29T17:33:34.090805+00:00,DRONE-7239,True,Autel EVO,19.187433,72.753012,19.167829,72.904586,0.86,472.24,16.45,118,192.168.0.9,8082
2026-05-29T17:33:35.091807+00:00,DRONE-1232,True,Parrot Anafi,18.999477,72.832353,19.046586,72.904766,0.74,230.79,29.33,119,192.168.0.9,8082
2026-05-29T17:33:36.093286+00:00,DRONE-3204,True,Skydio,19.012326,72.750723,18.978072,72.895934,0.96,393.47,30.0,99,192.168.0.9,8082
2026-05-29T17:33:37.094519+00:00,DRONE-7572,True,DJI Phantom,19.191397,72.798539,19.153124,72.971512,0.89,322.92,18.73,115,192.168.0.9,8082
2026-05-29T17:33:38.095675+00:00,DRONE-1617,True,Autel EVO,19.011111,72.798041,19.122703,72.810912,0.7,266.28,27.03,177,192.168.0.9,8082
2026-05-29T17:33:39.097333+00:00,DRONE-9832,True,Skydio,18.99967,72.895641,19.192961,72.723515,0.76,292.73,21.48,194,192.168.0.9,8082
2026-05-29T17:33:40.097808+00:00,DRONE-7456,True,Unknown,19.101727,72.915758,19.101965,72.755511,0.93,415.72,27.87,334,192.168.0.9,8082
2026-05-29T17:33:41.098936+00:00,DRONE-5807,True,DJI Mini,18.988299,72.70435,19.052633,72.834919,0.87,194.52,17.39,262,192.168.0.9,8082
2026-05-29T17:33:42.100100+00:00,DRONE-3700,True,DJI Mavic,18.973305,72.840029,18.960305,72.725974,0.73,405.11,18.85,289,192.168.0.9,8082
2026-05-29T17:33:43.101673+00:00,DRONE-2748,True,DJI Mini,19.134584,72.96119,18.909672,72.747479,0.88,74.83,29.04,239,192.168.0.9,8082
2026-05-29T17:33:44.102803+00:00,DRONE-1738,True,DJI Mini,18.9026,72.885881,19.179711,72.938199,0.87,135.94,29.93,244,192.168.0.9,8082
2026-05-29T17:33:45.104269+00:00,DRONE-8388,True,Skydio,18.971678,72.916186,18.945451,72.78937,0.8,82.76,17.19,83,192.168.0.9,8082
2026-05-29T17:33:46.104818+00:00,DRONE-7461,True,Parrot Anafi,18.916601,72.998674,19.020133,72.826985,0.79,69.83,30.43,86,192.168.0.9,8082
2026-05-29T17:33:47.105803+00:00,DRONE-7748,True,Parrot Anafi,19.035486,72.908953,19.144704,72.830295,0.84,298.67,30.4,302,192.168.0.9,8082
2026-05-29T17:33:48.106826+00:00,DRONE-4916,True,Skydio,19.022287,72.759776,18.922671,72.730325,0.79,273.79,2.94,189,192.168.0.9,8082
2026-05-29T17:33:49.107808+00:00,DRONE-5987,True,DJI Mini,19.077161,72.920584,19.112271,72.77349,0.95,56.11,32.56,286,192.168.0.9,8082
2026-05-29T17:33:50.108804+00:00,DRONE-9422,True,Unknown,18.903211,72.864536,18.947443,72.892531,0.74,377.9,24.52,160,192.168.0.9,8082
2026-05-29T17:33:51.109810+00:00,DRONE-6203,True,Unknown,19.102805,72.849096,19.024384,72.923215,0.96,118.06,3.43,125,192.168.0.9,8082
2026-05-29T17:33:52.110822+00:00,DRONE-8332,True,Unknown,18.912462,72.968723,18.928422,72.848511,0.92,24.91,1.94,65,192.168.0.9,8082
2026-05-29T17:33:53.112054+00:00,DRONE-8913,True,DJI Mini,18.927731,72.86235,19.161493,72.787666,0.94,334.8,20.47,134,192.168.0.9,8082
2026-05-29T17:33:54.113192+00:00,DRONE-4102,True,Unknown,19.11756,72.744535,19.181373,72.940692,0.79,91.52,28.29,250,192.168.0.9,8082
2026-05-29T17:33:55.113808+00:00,DRONE-6194,True,Parrot Anafi,19.100735,72.907535,19.053595,72.855792,0.7,166.64,18.96,276,192.168.0.9,8082
2026-05-29T17:33:56.114801+00:00,DRONE-2094,True,Skydio,19.062893,72.706165,18.952406,72.703152,0.88,466.87,11.04,343,192.168.0.9,8082
2026-05-29T17:33:57.115809+00:00,DRONE-3588,True,Autel EVO,19.075189,72.74413,19.101204,72.732967,0.96,238.02,19.34,51,192.168.0.9,8082
2026-05-29T17:33:58.117172+00:00,DRONE-7222,True,Parrot Anafi,19.164161,72.812507,19.011751,72.839325,0.93,152.78,2.14,350,192.168.0.9,8082
2026-05-29T17:33:59.117823+00:00,DRONE-4123,True,DJI Mini,19.050723,72.817054,19.168205,72.774338,0.87,494.88,7.89,302,192.168.0.9,8082
2026-05-29T17:34:00.119405+00:00,DRONE-9642,True,Unknown,18.925963,72.800162,19.04427,72.984304,0.99,138.53,21.71,197,192.168.0.9,8082
2026-05-29T17:34:01.119846+00:00,DRONE-5213,True,Parrot Anafi,18.901483,72.713717,18.924425,72.860025,0.96,172.38,4.66,334,192.168.0.9,8082
2026-05-29T17:34:02.120804+00:00,DRONE-4058,True,DJI Phantom,19.193571,72.95065,19.116318,72.775471,0.85,358.77,30.87,260,192.168.0.9,8082
2026-05-29T17:34:03.121822+00:00,DRONE-4545,True,DJI Mavic,19.031258,72.904604,19.1828,72.803345,0.94,22.03,33.38,150,192.168.0.9,8082
2026-05-29T17:34:04.122820+00:00,DRONE-7010,True,DJI Phantom,19.157107,72.711394,19.173886,72.90621,0.76,45.57,19.72,72,192.168.0.9,8082
2026-05-29T17:34:05.123825+00:00,DRONE-1936,True,DJI Phantom,18.935978,72.947106,19.074321,72.827356,0.94,294.19,30.64,91,192.168.0.9,8082
2026-05-29T17:34:06.124815+00:00,DRONE-1651,True,DJI Phantom,18.954027,72.807028,19.026107,72.716653,0.76,395.29,30.39,77,192.168.0.9,8082
2026-05-29T17:34:07.125809+00:00,DRONE-2024,True,Unknown,19.130126,72.918375,19.01478,72.869584,0.77,290.04,24.52,211,192.168.0.9,8082
2026-05-29T17:34:08.126805+00:00,DRONE-5371,True,DJI Mini,18.934626,72.903157,19.067344,72.915008,0.89,87.32,0.32,231,192.168.0.9,8082
2026-05-29T17:34:09.127801+00:00,DRONE-8995,True,DJI Phantom,19.121554,72.759603,19.177038,72.763383,0.9,357.91,11.93,260,192.168.0.9,8082
2026-05-29T17:34:10.129285+00:00,DRONE-3577,True,Parrot Anafi,18.975258,72.978419,19.04852,72.877622,0.77,294.84,34.93,240,192.168.0.9,8082
2026-05-29T17:34:11.129861+00:00,DRONE-2304,True,Parrot Anafi,19.075765,72.813706,18.951726,72.770115,0.89,318.84,11.85,148,192.168.0.9,8082
2026-05-29T17:34:12.130420+00:00,DRONE-8737,True,Autel EVO,18.935098,72.843746,19.036504,72.858909,0.89,161.77,19.7,310,192.168.0.9,8082
2026-05-29T17:34:13.131617+00:00,DRONE-2043,True,Skydio,18.932102,72.706569,19.123758,72.736211,0.84,35.14,15.37,12,192.168.0.9,8082
2026-05-29T17:34:14.131807+00:00,DRONE-7448,True,Parrot Anafi,19.145589,72.729581,19.039116,72.920334,0.94,318.51,9.33,137,192.168.0.9,8082
2026-05-29T17:34:15.132804+00:00,DRONE-3582,True,DJI Mini,19.084145,72.727559,19.026587,72.714662,0.91,277.65,8.66,142,192.168.0.9,8082
2026-05-29T17:34:16.133810+00:00,DRONE-4367,True,DJI Mavic,18.901101,72.912246,18.92115,72.987198,0.92,346.38,16.19,46,192.168.0.9,8082
2026-05-29T17:34:17.134971+00:00,DRONE-6657,True,DJI Phantom,19.116977,72.916037,18.946335,72.959078,0.85,23.6,30.27,30,192.168.0.9,8082
2026-05-29T17:34:18.136194+00:00,DRONE-9943,True,DJI Mini,19.176922,72.871893,19.181197,72.965792,0.85,412.09,24.52,89,192.168.0.9,8082
2026-05-29T17:34:19.136819+00:00,DRONE-7034,True,Unknown,18.996971,72.98605,18.940221,72.847586,0.81,151.36,28.48,228,192.168.0.9,8082
2026-05-29T17:34:20.138049+00:00,DRONE-6474,True,DJI Mavic,19.077845,72.767445,18.956046,72.915243,0.98,462.03,28.34,179,192.168.0.9,8082
2026-05-29T17:34:21.138818+00:00,DRONE-6791,True,Unknown,19.192934,72.78042,19.037591,72.979754,0.82,290.11,4.01,94,192.168.0.9,8082
2026-05-29T17:34:22.140415+00:00,DRONE-1463,True,Unknown,19.062396,72.807793,19.044,72.900981,0.86,136.2,5.27,169,192.168.0.9,8082
2026-05-29T17:34:23.141619+00:00,DRONE-2495,True,Skydio,19.060953,72.916224,19.16903,72.8987,0.89,174.86,18.84,231,192.168.0.9,8082
2026-05-29T17:34:24.141803+00:00,DRONE-5250,True,Skydio,19.153926,72.997084,19.032883,72.703359,0.81,420.54,16.78,105,192.168.0.9,8082
2026-05-29T17:34:25.142827+00:00,DRONE-2899,True,DJI Mini,19.143588,72.910058,19.135807,72.729149,0.97,387.06,28.51,92,192.168.0.9,8082
2026-05-29T17:34:26.143804+00:00,DRONE-8071,True,Autel EVO,19.016984,72.942902,19.167864,72.754681,0.8,103.44,23.39,263,192.168.0.9,8082
2026-05-29T17:34:27.145274+00:00,DRONE-9289,True,DJI Mini,18.940754,72.942507,18.920872,72.896006,0.98,452.54,3.38,137,192.168.0.9,8082
2026-05-29T17:34:28.145806+00:00,DRONE-2356,True,DJI Mini,18.97611,72.788266,18.951289,72.94186,0.7,328.95,20.53,121,192.168.0.9,8082
2026-05-29T17:34:29.146928+00:00,DRONE-1156,True,Parrot Anafi,18.983897,72.938028,19.141886,72.723991,0.78,363.55,31.5,250,192.168.0.9,8082
