timestamp,drone_id,drone_detected,drone_type,drone_latitude,drone_longitude,operator_latitude,operator_longitude,confidence,altitude_m,speed_mps,heading_deg,device_ip,device_port
2026-05-29T17:04:11.271260+00:00,DRONE-5082,True,DJI Phantom,19.00986,72.779382,19.120775,72.949934,0.95,499.92,20.49,345,192.168.0.9,8082
2026-05-29T17:04:12.272866+00:00,DRONE-8407,True,DJI Mini,19.038977,72.967521,19.116456,72.821105,0.73,25.55,19.79,149,192.168.0.9,8082
2026-05-29T17:04:13.274093+00:00,DRONE-6777,True,DJI Phantom,19.068678,72.825446,19.160878,72.778312,0.71,227.26,4.21,344,192.168.0.9,8082
2026-05-29T17:04:14.275587+00:00,DRONE-2220,True,DJI Phantom,19.057981,72.857764,19.105638,72.746576,0.71,373.2,18.78,329,192.168.0.9,8082
2026-05-29T17:04:15.277245+00:00,DRONE-1450,True,Skydio,19.167805,72.741402,19.017443,72.942565,0.99,299.09,14.82,117,192.168.0.9,8082
2026-05-29T17:04:16.278496+00:00,DRONE-6875,True,DJI Mini,18.956432,72.935927,18.905826,72.929863,0.89,373.51,27.55,91,192.168.0.9,8082
2026-05-29T17:04:17.280085+00:00,DRONE-1877,True,Unknown,18.97851,72.89147,19.051298,72.787181,0.76,162.04,6.3,109,192.168.0.9,8082
2026-05-29T17:04:18.281689+00:00,DRONE-4934,True,Parrot Anafi,19.108238,72.991413,19.190264,72.945724,0.84,462.07,23.62,55,192.168.0.9,8082
2026-05-29T17:04:19.283301+00:00,DRONE-2093,True,Parrot Anafi,19.013709,72.858515,19.04508,72.855027,0.77,272.02,21.77,203,192.168.0.9,8082
2026-05-29T17:04:20.284895+00:00,DRONE-1271,True,DJI Phantom,19.058321,72.83558,19.050736,72.955433,0.87,230.46,21.31,52,192.168.0.9,8082
2026-05-29T17:04:21.286475+00:00,DRONE-8006,True,Skydio,19.117872,72.930381,19.101307,72.900888,0.9,74.24,19.44,145,192.168.0.9,8082
2026-05-29T17:04:22.287962+00:00,DRONE-5762,True,DJI Mavic,19.130766,72.973945,18.956815,72.737298,0.8,149.07,12.31,221,192.168.0.9,8082
2026-05-29T17:04:23.289553+00:00,DRONE-5625,True,Parrot Anafi,19.196072,72.7339,18.937556,72.788665,0.92,407.7,34.58,107,192.168.0.9,8082
2026-05-29T17:04:24.290810+00:00,DRONE-9941,True,DJI Phantom,18.970187,72.763517,19.141821,72.762446,0.87,152.2,32.23,164,192.168.0.9,8082
2026-05-29T17:04:25.292411+00:00,DRONE-8299,True,Parrot Anafi,18.994565,72.781376,18.95836,72.987706,0.81,135.06,5.92,272,192.168.0.9,8082
2026-05-29T17:04:26.294005+00:00,DRONE-5243,True,Parrot Anafi,19.062765,72.773407,18.937817,72.795649,0.72,199.76,25.64,112,192.168.0.9,8082
2026-05-29T17:04:27.295593+00:00,DRONE-9525,True,Unknown,19.045484,72.962862,18.904065,72.943857,0.92,262.44,27.62,339,192.168.0.9,8082
2026-05-29T17:04:28.297205+00:00,DRONE-5729,True,Parrot Anafi,19.092007,72.71038,19.116016,72.976789,0.95,137.11,32.02,145,192.168.0.9,8082
2026-05-29T17:04:29.298462+00:00,DRONE-8516,True,DJI Phantom,19.006922,72.901958,18.917877,72.97044,0.83,44.67,1.06,238,192.168.0.9,8082
2026-05-29T17:04:30.300124+00:00,DRONE-5582,True,Parrot Anafi,18.945204,72.906476,19.120569,72.703516,0.78,203.94,27.77,65,192.168.0.9,8082
2026-05-29T17:04:31.301729+00:00,DRONE-5252,True,DJI Phantom,19.034299,72.800388,19.091982,72.922627,0.7,316.4,7.33,358,192.168.0.9,8082
2026-05-29T17:04:32.303328+00:00,DRONE-4704,True,DJI Mini,19.030306,72.815012,18.912341,72.86059,0.81,176.73,32.29,188,192.168.0.9,8082
2026-05-29T17:04:33.304918+00:00,DRONE-8913,True,Skydio,19.076383,72.946824,18.966466,72.805643,0.81,48.63,34.36,186,192.168.0.9,8082
2026-05-29T17:04:34.306513+00:00,DRONE-4247,True,DJI Mavic,19.012649,72.986949,19.109156,72.705912,0.72,74.15,0.28,18,192.168.0.9,8082
2026-05-29T17:04:35.308106+00:00,DRONE-1099,True,Unknown,18.923055,72.80389,19.184463,72.742099,0.98,132.33,5.76,297,192.168.0.9,8082
2026-05-29T17:04:36.309705+00:00,DRONE-8207,True,Skydio,19.032812,72.91782,18.972337,72.88426,0.76,35.32,30.07,172,192.168.0.9,8082
2026-05-29T17:04:37.311316+00:00,DRONE-6270,True,DJI Mavic,19.051469,72.82986,18.955731,72.919286,0.97,406.24,17.57,224,192.168.0.9,8082
2026-05-29T17:04:38.312907+00:00,DRONE-7539,True,Autel EVO,18.995146,72.936329,19.132837,72.864289,0.97,34.98,25.48,52,192.168.0.9,8082
2026-05-29T17:04:39.314499+00:00,DRONE-2172,True,Autel EVO,19.048498,72.863511,19.163977,72.909259,0.95,286.84,16.93,155,192.168.0.9,8082
2026-05-29T17:04:40.316095+00:00,DRONE-3945,True,DJI Mini,19.000838,72.997787,19.114074,72.703288,0.7,20.8,2.64,246,192.168.0.9,8082
2026-05-29T17:04:41.317692+00:00,DRONE-1921,True,DJI Mini,19.119567,72.912039,18.912093,72.802042,0.89,184.74,5.24,216,192.168.0.9,8082
2026-05-29T17:04:42.319320+00:00,DRONE-5901,True,Skydio,18.935228,72.742399,19.034807,72.934221,0.81,353.97,22.69,52,192.168.0.9,8082
2026-05-29T17:04:43.320916+00:00,DRONE-9138,True,Unknown,19.164419,72.776675,19.023605,72.764131,0.79,57.36,25.63,223,192.168.0.9,8082
2026-05-29T17:04:44.322510+00:00,DRONE-3957,True,Parrot Anafi,19.095693,72.966627,18.93632,72.72819,0.9,325.29,2.81,280,192.168.0.9,8082
2026-05-29T17:04:45.323766+00:00,DRONE-2718,True,DJI Mavic,19.061707,72.93656,19.009019,72.849246,0.96,209.29,8.54,272,192.168.0.9,8082
2026-05-29T17:04:46.325429+00:00,DRONE-3344,True,Unknown,18.962034,72.793563,19.132851,72.830924,0.93,116.08,32.65,222,192.168.0.9,8082
2026-05-29T17:04:47.327034+00:00,DRONE-1598,True,Parrot Anafi,19.081016,72.871273,19.111659,72.784197,0.86,353.96,13.42,73,192.168.0.9,8082
2026-05-29T17:04:48.328696+00:00,DRONE-4588,True,Skydio,19.015655,72.850123,19.178035,72.83745,0.73,138.89,9.53,187,192.168.0.9,8082
2026-05-29T17:04:49.330314+00:00,DRONE-6170,True,DJI Mavic,19.135434,72.999874,19.185786,72.894634,0.75,319.86,15.29,109,192.168.0.9,8082
2026-05-29T17:04:50.331555+00:00,DRONE-5367,True,DJI Mavic,18.928667,72.996008,19.197456,72.932228,0.83,66.8,19.4,187,192.168.0.9,8082
2026-05-29T17:04:51.333125+00:00,DRONE-8883,True,Unknown,18.973065,72.936396,18.929306,72.870939,0.87,307.71,6.31,84,192.168.0.9,8082
